,en,lat,lng
5755,Streak-breasted Scimitar Babbler,29.494,113.383
5756,Streak-breasted Scimitar Babbler,29.494,113.383
5757,Streak-breasted Scimitar Babbler,31.9678,114.2757
5758,Streak-breasted Scimitar Babbler,27.0078,117.0754
5759,Streak-breasted Scimitar Babbler,18.7406,108.8568
5760,Streak-breasted Scimitar Babbler,18.7586,108.8588
5761,Streak-breasted Scimitar Babbler,18.7535,108.8624
5762,Streak-breasted Scimitar Babbler,24.5822,114.4422
5763,Streak-breasted Scimitar Babbler,27.0258,117.0827
5764,Streak-breasted Scimitar Babbler,28.3046,119.3033
5765,Streak-breasted Scimitar Babbler,30.1095,118.9133
5766,Streak-breasted Scimitar Babbler,23.4584,111.903
6609,Masked Laughingthrush,23.9794,109.751
6610,Masked Laughingthrush,23.1139,115.4141
6611,Masked Laughingthrush,31.4845,121.3634
6612,Masked Laughingthrush,24.4497,118.1045
6613,Masked Laughingthrush,24.458,118.1406
6614,Masked Laughingthrush,24.458,118.1406
6615,Masked Laughingthrush,24.4237,118.1305
6616,Masked Laughingthrush,30.6039,119.4292
6617,Masked Laughingthrush,22.551,113.9971
6618,Masked Laughingthrush,29.8245,116.5525
6619,Masked Laughingthrush,22.398,114.3211
6620,Masked Laughingthrush,28.6419,115.8126
6621,Masked Laughingthrush,22.507,114.1151
6622,Masked Laughingthrush,22.507,114.1151
6623,Masked Laughingthrush,22.507,114.1151
6624,Masked Laughingthrush,31.947,114.2661
6625,Masked Laughingthrush,31.947,114.2661
6626,Masked Laughingthrush,22.4977,114.0418
6627,Masked Laughingthrush,29.2481,117.8618
6628,Masked Laughingthrush,22.4687,114.009
6629,Masked Laughingthrush,22.4681,114.0061
6630,Masked Laughingthrush,22.4945,113.9042
6631,Masked Laughingthrush,22.6403,114.5139
6632,Masked Laughingthrush,22.507,114.1151
6633,Masked Laughingthrush,31.9489,114.2551
6634,Masked Laughingthrush,22.256056,114.185715
6635,Masked Laughingthrush,29.3158,117.879
6636,Masked Laughingthrush,29.8839,122.3986
6637,Masked Laughingthrush,22.5223,114.0004
6638,Masked Laughingthrush,22.2561,114.1857
6639,Masked Laughingthrush,22.2561,114.1857
6986,Swinhoe's White-eye,31.1212,121.4026
6987,Swinhoe's White-eye,31.1212,121.4026
6988,Swinhoe's White-eye,31.1212,121.4026
6989,Swinhoe's White-eye,26.3147,99.8531
6990,Swinhoe's White-eye,31.1741,121.4214
6991,Swinhoe's White-eye,31.1741,121.4214
6992,Swinhoe's White-eye,31.1741,121.4214
6993,Swinhoe's White-eye,31.1741,121.4214
6994,Swinhoe's White-eye,31.1741,121.4214
6995,Swinhoe's White-eye,31.1741,121.4214
6996,Swinhoe's White-eye,31.1741,121.4214
6997,Swinhoe's White-eye,31.1741,121.4214
6998,Swinhoe's White-eye,31.1741,121.4214
6999,Swinhoe's White-eye,31.1741,121.4214
7000,Swinhoe's White-eye,31.1741,121.4214
7001,Swinhoe's White-eye,31.1741,121.4214
7002,Swinhoe's White-eye,31.1741,121.4214
7003,Swinhoe's White-eye,31.1741,121.4214
7004,Swinhoe's White-eye,31.1741,121.4214
7005,Swinhoe's White-eye,31.1741,121.4214
7006,Swinhoe's White-eye,22.492,114.044
7007,Swinhoe's White-eye,31.6817,121.4828
7008,Swinhoe's White-eye,31.5283,121.8584
7009,Swinhoe's White-eye,31.1741,121.4214
7010,Swinhoe's White-eye,31.1741,121.4214
7011,Swinhoe's White-eye,31.1741,121.4214
7012,Swinhoe's White-eye,31.1741,121.4214
7013,Swinhoe's White-eye,31.1741,121.4214
7014,Swinhoe's White-eye,24.585,117.9306
7015,Swinhoe's White-eye,31.1741,121.4214
7016,Swinhoe's White-eye,31.1741,121.4214
7017,Swinhoe's White-eye,31.1741,121.4214
7018,Swinhoe's White-eye,31.1741,121.4214
7019,Swinhoe's White-eye,31.1741,121.4214
7020,Swinhoe's White-eye,31.1741,121.4214
7021,Swinhoe's White-eye,31.1741,121.4214
7022,Swinhoe's White-eye,31.1212,121.4026
7023,Swinhoe's White-eye,31.1212,121.4026
7024,Swinhoe's White-eye,31.1212,121.4026
7025,Swinhoe's White-eye,31.1741,121.4214
7026,Swinhoe's White-eye,19.9664,110.4212
7027,Swinhoe's White-eye,25.0149,98.4792
7028,Swinhoe's White-eye,31.1741,121.4214
7029,Swinhoe's White-eye,31.1741,121.4214
7030,Swinhoe's White-eye,31.1741,121.4214
7031,Swinhoe's White-eye,31.1741,121.4214
7032,Swinhoe's White-eye,31.1741,121.4214
7033,Swinhoe's White-eye,39.8268,116.2208
7034,Swinhoe's White-eye,31.1741,121.4214
7035,Swinhoe's White-eye,31.1741,121.4214
7036,Swinhoe's White-eye,31.1741,121.4214
7037,Swinhoe's White-eye,31.1741,121.4214
7038,Swinhoe's White-eye,30.2528,120.1217
7039,Swinhoe's White-eye,31.1212,121.4026
7040,Swinhoe's White-eye,31.1741,121.4214
7041,Swinhoe's White-eye,31.1741,121.4214
7042,Swinhoe's White-eye,31.1741,121.4214
7043,Swinhoe's White-eye,31.1741,121.4214
7044,Swinhoe's White-eye,31.1741,121.4214
7045,Swinhoe's White-eye,22.551,113.9971
7046,Swinhoe's White-eye,22.2793,114.1365
7047,Swinhoe's White-eye,22.2561,114.1857
7048,Swinhoe's White-eye,32.4352,104.7576
7049,Swinhoe's White-eye,22.507,114.1151
7050,Swinhoe's White-eye,29.494,113.383
7051,Swinhoe's White-eye,31.1741,121.4214
7052,Swinhoe's White-eye,40.4082,116.6811
7053,Swinhoe's White-eye,22.4093,114.1024
7054,Swinhoe's White-eye,22.6303,114.2672
7055,Swinhoe's White-eye,30.2444,102.7716
7056,Swinhoe's White-eye,22.507,114.1151
7057,Swinhoe's White-eye,23.1416,113.2655
7058,Swinhoe's White-eye,23.1416,113.2655
7194,Chinese Nuthatch,36.6078,112.0858
7195,Chinese Nuthatch,38.8746,111.9449
7196,Chinese Nuthatch,38.6866,111.8418
7197,Chinese Nuthatch,39.8775,115.7973
7198,Chinese Nuthatch,34.9428,103.7535
7199,Chinese Nuthatch,37.03816,101.82439
7201,Chinese Nuthatch,39.9915,116.3113
7202,Chinese Nuthatch,40.4082,116.6811
7203,Chinese Nuthatch,37.7237,112.243
7204,Chinese Nuthatch,39.9992,116.209
7205,Chinese Nuthatch,39.9992,116.209
7206,Chinese Nuthatch,36.8157,102.4842
7207,Chinese Nuthatch,40.0186,116.3884
7208,Chinese Nuthatch,40.0186,116.3884
7209,Chinese Nuthatch,40.5878,117.4803
7210,Chinese Nuthatch,37.03816,101.82439
7211,Chinese Nuthatch,37.03816,101.82439
7212,Chinese Nuthatch,40.4402,116.5632
7213,Chinese Nuthatch,40.533,117.0691
7214,Chinese Nuthatch,40.533,117.0691
7215,Chinese Nuthatch,33.061,103.928
7216,Chinese Nuthatch,37.0,100.0
7217,Chinese Nuthatch,37.0,100.0
7218,Chinese Nuthatch,37.0,100.0
7219,Chinese Nuthatch,38.9787,113.5737
7220,Chinese Nuthatch,38.9787,113.5737
7221,Chinese Nuthatch,33.1626,103.9112
7222,Chinese Nuthatch,33.1626,103.9112
7223,Chinese Nuthatch,39.9667,115.5001
7224,Chinese Nuthatch,39.9915,116.3113
7225,Chinese Nuthatch,40.0022,116.3109
7226,Chinese Nuthatch,40.027,116.253
7227,Chinese Nuthatch,39.9992,116.209
7228,Chinese Nuthatch,40.4359,116.5458
7229,Chinese Nuthatch,40.4359,116.5458
7230,Chinese Nuthatch,40.0023,116.3259
7231,Chinese Nuthatch,33.1626,103.9112
7232,Chinese Nuthatch,33.061,103.928
7523,Chinese Blackbird,31.1741,121.4214
7524,Chinese Blackbird,31.1741,121.4214
7525,Chinese Blackbird,31.1741,121.4214
7526,Chinese Blackbird,31.1741,121.4214
7527,Chinese Blackbird,31.1741,121.4214
7528,Chinese Blackbird,31.1741,121.4214
7529,Chinese Blackbird,31.1741,121.4214
7531,Chinese Blackbird,31.1741,121.4214
7532,Chinese Blackbird,31.1741,121.4214
7533,Chinese Blackbird,31.1741,121.4214
7534,Chinese Blackbird,31.8371,117.2694
7535,Chinese Blackbird,31.3362,121.4952
7536,Chinese Blackbird,31.3362,121.4952
7537,Chinese Blackbird,31.1741,121.4214
7538,Chinese Blackbird,31.1741,121.4214
7539,Chinese Blackbird,31.617,121.4018
7540,Chinese Blackbird,31.1741,121.4214
7541,Chinese Blackbird,31.1741,121.4214
7542,Chinese Blackbird,31.1741,121.4214
7543,Chinese Blackbird,31.1741,121.4214
7544,Chinese Blackbird,31.3198,121.5139
7545,Chinese Blackbird,31.3198,121.5139
7546,Chinese Blackbird,31.617,121.4018
7547,Chinese Blackbird,31.617,121.4018
7548,Chinese Blackbird,31.617,121.4018
7549,Chinese Blackbird,31.3388,121.5001
7550,Chinese Blackbird,31.1741,121.4214
7551,Chinese Blackbird,31.1741,121.4214
7552,Chinese Blackbird,31.1741,121.4214
7553,Chinese Blackbird,31.1741,121.4214
7554,Chinese Blackbird,31.3363,121.4945
7555,Chinese Blackbird,31.3354,121.4977
7556,Chinese Blackbird,31.2642,121.5457
7557,Chinese Blackbird,31.1741,121.4214
7558,Chinese Blackbird,31.103,121.3298
7559,Chinese Blackbird,31.1741,121.4214
7560,Chinese Blackbird,31.1741,121.4214
7561,Chinese Blackbird,31.1741,121.4214
7562,Chinese Blackbird,31.1741,121.4214
7563,Chinese Blackbird,31.1741,121.4214
7564,Chinese Blackbird,31.1741,121.4214
7565,Chinese Blackbird,31.1741,121.4214
7566,Chinese Blackbird,31.1741,121.4214
7567,Chinese Blackbird,31.1741,121.4214
7568,Chinese Blackbird,31.1741,121.4214
7569,Chinese Blackbird,31.1741,121.4214
7570,Chinese Blackbird,31.1741,121.4214
7572,Chinese Blackbird,31.103,121.3298
7573,Chinese Blackbird,30.2639,120.1233
7574,Chinese Blackbird,29.3076,117.8806
7575,Chinese Blackbird,29.3076,117.8806
7576,Chinese Blackbird,29.3076,117.8806
7577,Chinese Blackbird,32.3938,121.2434
7578,Chinese Blackbird,39.075,121.972
7579,Chinese Blackbird,29.3076,117.8806
7580,Chinese Blackbird,30.6318,104.0895
7581,Chinese Blackbird,29.5706,103.4457
7582,Chinese Blackbird,29.379,113.02
7583,Chinese Blackbird,40.0338,116.3907
7584,Chinese Blackbird,31.2304,121.4737
7585,Chinese Blackbird,22.8177,113.3196
7586,Chinese Blackbird,33.3668,120.2012
7587,Chinese Blackbird,33.3668,120.2012
7588,Chinese Blackbird,29.3076,117.8806
7590,Chinese Blackbird,30.206,121.033
7591,Chinese Blackbird,29.379,113.02
7592,Chinese Blackbird,33.6451,107.8034
7693,Pale Thrush,31.1741,121.4214
7694,Pale Thrush,31.1741,121.4214
7695,Pale Thrush,30.2571,120.1179
7696,Pale Thrush,31.1405,121.6693
7697,Pale Thrush,31.1405,121.6693
7698,Pale Thrush,31.1741,121.4214
7699,Pale Thrush,31.1741,121.4214
7700,Pale Thrush,31.1741,121.4214
7701,Pale Thrush,31.1741,121.4214
7702,Pale Thrush,31.1741,121.4214
7703,Pale Thrush,31.1741,121.4214
7704,Pale Thrush,31.1741,121.4214
7705,Pale Thrush,31.1741,121.4214
7706,Pale Thrush,31.1741,121.4214
7707,Pale Thrush,31.1741,121.4214
7708,Pale Thrush,31.1741,121.4214
7709,Pale Thrush,31.1741,121.4214
7710,Pale Thrush,31.1741,121.4214
7711,Pale Thrush,31.1741,121.4214
7712,Pale Thrush,31.1741,121.4214
7713,Pale Thrush,31.1741,121.4214
7714,Pale Thrush,31.1741,121.4214
7715,Pale Thrush,31.1741,121.4214
7716,Pale Thrush,31.1741,121.4214
7717,Pale Thrush,31.1741,121.4214
7718,Pale Thrush,31.1741,121.4214
7719,Pale Thrush,31.1741,121.4214
7720,Pale Thrush,31.1741,121.4214
7721,Pale Thrush,31.1741,121.4214
7722,Pale Thrush,31.1741,121.4214
7723,Pale Thrush,31.1741,121.4214
7724,Pale Thrush,31.1741,121.4214
7725,Pale Thrush,31.1741,121.4214
7726,Pale Thrush,31.103,121.3298
7727,Pale Thrush,31.1741,121.4214
7728,Pale Thrush,31.1741,121.4214
7729,Pale Thrush,31.1741,121.4214
7730,Pale Thrush,31.1741,121.4214
7731,Pale Thrush,31.1741,121.4214
7732,Pale Thrush,45.4017,127.6617
7733,Pale Thrush,45.4017,127.6617
7734,Pale Thrush,31.1741,121.4214
7735,Pale Thrush,31.1741,121.4214
7736,Pale Thrush,31.1741,121.4214
7737,Pale Thrush,31.1741,121.4214
7738,Pale Thrush,31.1741,121.4214
7739,Pale Thrush,31.1741,121.4214
7740,Pale Thrush,31.1741,121.4214
7741,Pale Thrush,31.1741,121.4214
7742,Pale Thrush,31.1741,121.4214
7743,Pale Thrush,31.1741,121.4214
7744,Pale Thrush,31.1741,121.4214
7745,Pale Thrush,31.1741,121.4214
7746,Pale Thrush,31.1741,121.4214
7747,Pale Thrush,31.1741,121.4214
7748,Pale Thrush,31.1741,121.4214
7749,Pale Thrush,31.1741,121.4214
7750,Pale Thrush,31.1741,121.4214
7751,Pale Thrush,31.1741,121.4214
7752,Pale Thrush,31.1741,121.4214
7753,Pale Thrush,31.1741,121.4214
7754,Pale Thrush,31.076,121.1536
7755,Pale Thrush,31.1741,121.4214
7756,Pale Thrush,31.1741,121.4214
7757,Pale Thrush,31.1741,121.4214
7758,Pale Thrush,31.1741,121.4214
7759,Pale Thrush,31.1741,121.4214
7760,Pale Thrush,39.2297,118.1987
7761,Pale Thrush,31.1741,121.4214
7762,Pale Thrush,31.1741,121.4214
7763,Pale Thrush,31.1741,121.4214
7764,Pale Thrush,31.1741,121.4214
7765,Pale Thrush,31.1741,121.4214
7766,Pale Thrush,31.1741,121.4214
7767,Pale Thrush,31.1741,121.4214
7768,Pale Thrush,31.1741,121.4214
7769,Pale Thrush,31.1741,121.4214
7770,Pale Thrush,31.1741,121.4214
7771,Pale Thrush,31.147,121.4447
7772,Pale Thrush,31.1741,121.4214
8006,Chinese Blue Flycatcher,29.5976,102.8363
8007,Chinese Blue Flycatcher,33.2713,107.6916
8008,Chinese Blue Flycatcher,29.5167,103.3167
8010,Chinese Blue Flycatcher,29.6017,102.8978
8011,Chinese Blue Flycatcher,28.6937,104.044
8012,Chinese Blue Flycatcher,30.075,102.988
8013,Chinese Blue Flycatcher,29.6987,102.9542
8014,Chinese Blue Flycatcher,29.6987,102.9542
8015,Chinese Blue Flycatcher,29.6296,102.8872
8016,Chinese Blue Flycatcher,29.6017,102.8978
8017,Chinese Blue Flycatcher,30.978,103.5782
8018,Chinese Blue Flycatcher,30.978,103.5782
8019,Chinese Blue Flycatcher,29.6017,102.8978
8020,Chinese Blue Flycatcher,28.6937,104.044
8021,Chinese Blue Flycatcher,28.6937,104.044
8022,Chinese Blue Flycatcher,28.6937,104.044
8023,Chinese Blue Flycatcher,29.53333,103.35
8024,Chinese Blue Flycatcher,29.52,103.33
8025,Chinese Blue Flycatcher,28.6937,104.044
8724,Daurian Redstart,31.0672,121.7889
8725,Daurian Redstart,19.9751,110.4364
8726,Daurian Redstart,22.4495,114.3209
8727,Daurian Redstart,22.4495,114.3209
8728,Daurian Redstart,31.4845,121.3634
8729,Daurian Redstart,31.4359,110.4476
8730,Daurian Redstart,33.6145,107.5433
8731,Daurian Redstart,25.6854,100.1572
8732,Daurian Redstart,30.6615,103.361
8733,Daurian Redstart,25.8048,106.985
8734,Daurian Redstart,39.9684,115.8794
8735,Daurian Redstart,31.1741,121.4214
8736,Daurian Redstart,31.1741,121.4214
8737,Daurian Redstart,31.1741,121.4214
8738,Daurian Redstart,40.027,116.253
8739,Daurian Redstart,40.027,116.253
8740,Daurian Redstart,32.471,104.8279
8741,Daurian Redstart,40.3094,116.2394
8742,Daurian Redstart,31.1741,121.4214
8743,Daurian Redstart,27.3677,100.1392
8744,Daurian Redstart,39.2351,118.2105
8745,Daurian Redstart,37.5648,112.0798
8746,Daurian Redstart,39.9667,115.5001
8747,Daurian Redstart,39.1325,122.0262
8748,Daurian Redstart,33.6451,107.8034
8749,Daurian Redstart,33.595,107.54
8750,Daurian Redstart,40.1155,116.485
8751,Daurian Redstart,29.963,95.377
8752,Daurian Redstart,29.963,95.377
8753,Daurian Redstart,29.963,95.377
8754,Daurian Redstart,37.5648,112.0798
8755,Daurian Redstart,33.6451,107.8034
8756,Daurian Redstart,33.6451,107.8034
8757,Daurian Redstart,33.6451,107.8034
8758,Daurian Redstart,33.6451,107.8034
8759,Daurian Redstart,33.6451,107.8034
8760,Daurian Redstart,33.2,103.9
8761,Daurian Redstart,39.9667,115.5001
8762,Daurian Redstart,39.9667,115.5001
8763,Daurian Redstart,40.045,116.0532
8764,Daurian Redstart,25.6902,100.1508
8765,Daurian Redstart,31.1741,121.4214
8766,Daurian Redstart,30.138,118.1652
8767,Daurian Redstart,40.3094,116.2394
8768,Daurian Redstart,40.0151,116.39
8769,Daurian Redstart,38.6748,111.7475
8770,Daurian Redstart,37.5648,112.0798
8771,Daurian Redstart,31.0337,103.1792
8772,Daurian Redstart,39.8641,116.0603
9263,Eastern Yellow Wagtail,30.8488,121.734
9264,Eastern Yellow Wagtail,30.8488,121.734
9265,Eastern Yellow Wagtail,31.1741,121.4214
9266,Eastern Yellow Wagtail,22.5055,114.0731
9268,Eastern Yellow Wagtail,22.514,114.0795
9269,Eastern Yellow Wagtail,22.514,114.0795
9270,Eastern Yellow Wagtail,22.4744,114.0419
9271,Eastern Yellow Wagtail,38.972,100.4408
9272,Eastern Yellow Wagtail,22.5055,114.0731
9273,Eastern Yellow Wagtail,30.9433,121.9669
9274,Eastern Yellow Wagtail,30.9433,121.9669
9275,Eastern Yellow Wagtail,39.1527,118.2462
9276,Eastern Yellow Wagtail,39.1527,118.2462
9277,Eastern Yellow Wagtail,39.1527,118.2462
9278,Eastern Yellow Wagtail,40.1359,116.2975
9279,Eastern Yellow Wagtail,31.1741,121.4214
9280,Eastern Yellow Wagtail,22.507,114.1151
9281,Eastern Yellow Wagtail,22.507,114.1151
9282,Eastern Yellow Wagtail,22.507,114.1151
9283,Eastern Yellow Wagtail,22.507,114.1151
9284,Eastern Yellow Wagtail,36.3,100.8
9285,Eastern Yellow Wagtail,36.3,100.8
9286,Eastern Yellow Wagtail,36.3,100.8
9287,Eastern Yellow Wagtail,31.1741,121.4214
9288,Eastern Yellow Wagtail,22.507,114.1151
9289,Eastern Yellow Wagtail,22.507,114.1151
9290,Eastern Yellow Wagtail,22.507,114.1151
9291,Eastern Yellow Wagtail,22.507,114.1151
9292,Eastern Yellow Wagtail,22.507,114.1151
9333,White Wagtail,45.1205,85.9955
9334,White Wagtail,45.1205,85.9955
9335,White Wagtail,45.1205,85.9955
9336,White Wagtail,45.1205,85.9955
9337,White Wagtail,45.1205,85.9955
9338,White Wagtail,47.7022,86.8749
9339,White Wagtail,22.4939,114.0404
9340,White Wagtail,22.4939,114.0404
9341,White Wagtail,22.5055,114.0731
9342,White Wagtail,22.5055,114.0731
9343,White Wagtail,22.5055,114.0731
9344,White Wagtail,22.5055,114.0731
9345,White Wagtail,22.4495,114.3209
9346,White Wagtail,22.4495,114.3209
9347,White Wagtail,22.4495,114.3209
9348,White Wagtail,31.3361,121.4953
9349,White Wagtail,30.9433,121.9669
9350,White Wagtail,31.1381,121.6795
9351,White Wagtail,25.6111,100.231
9352,White Wagtail,31.1741,121.4214
9353,White Wagtail,31.1741,121.4214
9354,White Wagtail,31.1741,121.4214
9355,White Wagtail,29.653486,91.091576
9356,White Wagtail,46.9289,131.7158
9357,White Wagtail,46.9289,131.7158
9358,White Wagtail,30.206,121.033
9359,White Wagtail,30.206,121.033
9360,White Wagtail,30.206,121.033
9361,White Wagtail,30.206,121.033
9362,White Wagtail,30.206,121.033
9363,White Wagtail,30.206,121.033
9364,White Wagtail,31.1741,121.4214
9366,White Wagtail,31.1741,121.4214
9367,White Wagtail,31.1741,121.4214
9368,White Wagtail,31.1741,121.4214
9369,White Wagtail,31.1741,121.4214
9370,White Wagtail,31.1741,121.4214
9371,White Wagtail,31.1741,121.4214
9372,White Wagtail,31.1741,121.4214
9373,White Wagtail,31.1741,121.4214
9374,White Wagtail,31.103,121.3298
9375,White Wagtail,25.6111,100.231
9376,White Wagtail,31.1741,121.4214
9377,White Wagtail,31.1741,121.4214
9378,White Wagtail,31.1741,121.4214
9379,White Wagtail,31.1741,121.4214
9380,White Wagtail,31.1741,121.4214
9381,White Wagtail,31.1741,121.4214
9382,White Wagtail,31.7264,121.2503
9383,White Wagtail,29.653486,91.091576
9384,White Wagtail,29.653486,91.091576
9385,White Wagtail,33.01362,97.07871
9386,White Wagtail,36.813103,102.53245
9387,White Wagtail,29.6488,118.233
9388,White Wagtail,22.4188,114.068
9389,White Wagtail,33.595,107.54
9390,White Wagtail,29.963,95.377
9391,White Wagtail,46.9289,131.7158
9395,White Wagtail,31.1741,121.4214
9396,White Wagtail,31.1741,121.4214
9397,White Wagtail,31.1741,121.4214
9398,White Wagtail,31.1741,121.4214
9399,White Wagtail,25.6111,100.231
9400,White Wagtail,31.1741,121.4214
9401,White Wagtail,31.1741,121.4214
9402,White Wagtail,31.1741,121.4214
9403,White Wagtail,31.103,121.3298
9405,White Wagtail,31.1741,121.4214
9406,White Wagtail,31.1741,121.4214
9407,White Wagtail,31.1741,121.4214
9408,White Wagtail,31.1741,121.4214
9409,White Wagtail,31.1741,121.4214
9410,White Wagtail,31.1387,121.4377
9437,Olive-backed Pipit,30.8967,102.982
9438,Olive-backed Pipit,30.8646,121.7081
9439,Olive-backed Pipit,31.1741,121.4214
9440,Olive-backed Pipit,31.1741,121.4214
9441,Olive-backed Pipit,31.1741,121.4214
9442,Olive-backed Pipit,31.1741,121.4214
9443,Olive-backed Pipit,22.4495,114.3209
9444,Olive-backed Pipit,22.4495,114.3209
9446,Olive-backed Pipit,31.1741,121.4214
9447,Olive-backed Pipit,31.1741,121.4214
9448,Olive-backed Pipit,31.1741,121.4214
9449,Olive-backed Pipit,31.1741,121.4214
9450,Olive-backed Pipit,31.1741,121.4214
9451,Olive-backed Pipit,31.1741,121.4214
9452,Olive-backed Pipit,31.1741,121.4214
9453,Olive-backed Pipit,31.1741,121.4214
9454,Olive-backed Pipit,31.1741,121.4214
9455,Olive-backed Pipit,31.1741,121.4214
9456,Olive-backed Pipit,31.1741,121.4214
9457,Olive-backed Pipit,31.1741,121.4214
9458,Olive-backed Pipit,31.1741,121.4214
9459,Olive-backed Pipit,31.1741,121.4214
9460,Olive-backed Pipit,31.1741,121.4214
9461,Olive-backed Pipit,31.1741,121.4214
9462,Olive-backed Pipit,31.1741,121.4214
9463,Olive-backed Pipit,31.1741,121.4214
9464,Olive-backed Pipit,31.1741,121.4214
9465,Olive-backed Pipit,31.1741,121.4214
9466,Olive-backed Pipit,31.1741,121.4214
9467,Olive-backed Pipit,31.1741,121.4214
9468,Olive-backed Pipit,31.1741,121.4214
9469,Olive-backed Pipit,40.0022,116.3109
9470,Olive-backed Pipit,31.0649,121.2348
9471,Olive-backed Pipit,31.1741,121.4214
9472,Olive-backed Pipit,31.1741,121.4214
9473,Olive-backed Pipit,31.1741,121.4214
9474,Olive-backed Pipit,32.3406,96.5481
9475,Olive-backed Pipit,32.3406,96.5481
9476,Olive-backed Pipit,36.813103,102.53245
9477,Olive-backed Pipit,36.813103,102.53245
9478,Olive-backed Pipit,36.813103,102.53245
9479,Olive-backed Pipit,29.8496,102.2586
9480,Olive-backed Pipit,36.8157,102.4842
9481,Olive-backed Pipit,30.894,102.989
9482,Olive-backed Pipit,47.1386,128.8504
9483,Olive-backed Pipit,47.1386,128.8504
9484,Olive-backed Pipit,47.1386,128.8504
9486,Olive-backed Pipit,31.1741,121.4214
9487,Olive-backed Pipit,31.1741,121.4214
9488,Olive-backed Pipit,31.1741,121.4214
9489,Olive-backed Pipit,31.1741,121.4214
9490,Olive-backed Pipit,31.1381,121.6795
9491,Olive-backed Pipit,31.1741,121.4214
9492,Olive-backed Pipit,31.8789,96.5509
9493,Olive-backed Pipit,30.894,102.989
9494,Olive-backed Pipit,39.0693,118.2113
9495,Olive-backed Pipit,39.13645,118.830185
9700,Common Rosefinch,30.8706,102.9631
9701,Common Rosefinch,31.8789,96.5509
9702,Common Rosefinch,39.8268,116.2208
9703,Common Rosefinch,24.7568,102.8936
9704,Common Rosefinch,27.8686,99.6719
9705,Common Rosefinch,29.963,95.377
9706,Common Rosefinch,30.8706,102.9631
9707,Common Rosefinch,38.6866,111.8418
9708,Common Rosefinch,36.813103,102.53245
9709,Common Rosefinch,30.8967,102.982
9710,Common Rosefinch,30.9108,102.8947
9711,Common Rosefinch,30.878,102.9662
9712,Common Rosefinch,30.878,102.9662
9713,Common Rosefinch,31.8789,96.5509
9714,Common Rosefinch,31.8789,96.5509
9715,Common Rosefinch,30.879,102.966
9716,Common Rosefinch,30.879,102.966
9717,Common Rosefinch,30.879,102.966
9718,Common Rosefinch,30.879,102.966
9719,Common Rosefinch,30.879,102.966
9720,Common Rosefinch,39.13645,118.830185
9721,Common Rosefinch,25.6854,100.1572
9722,Common Rosefinch,40.0338,116.3907
9723,Common Rosefinch,39.8641,116.0603
9724,Common Rosefinch,34.5078,112.9357
9726,Common Rosefinch,34.9428,103.7535
9727,Common Rosefinch,31.7081,102.3137
9831,Chinese White-browed Rosefinch,33.0476,103.7208
9832,Chinese White-browed Rosefinch,32.32,96.28
9833,Chinese White-browed Rosefinch,30.8706,102.9631
9834,Chinese White-browed Rosefinch,30.8706,102.9631
9835,Chinese White-browed Rosefinch,36.813103,102.53245
9836,Chinese White-browed Rosefinch,32.815,95.7218
9837,Chinese White-browed Rosefinch,30.879,102.966
9838,Chinese White-browed Rosefinch,31.7072,102.3051
9839,Chinese White-browed Rosefinch,30.879,102.966
9840,Chinese White-browed Rosefinch,30.879,102.966
9841,Chinese White-browed Rosefinch,30.8967,102.982
9842,Chinese White-browed Rosefinch,36.813103,102.53245
9843,Chinese White-browed Rosefinch,33.5985,103.1981
9844,Chinese White-browed Rosefinch,31.7179,102.2881
9845,Chinese White-browed Rosefinch,31.7179,102.2881
9846,Chinese White-browed Rosefinch,31.7179,102.2881
9847,Chinese White-browed Rosefinch,33.6064,103.2371
9848,Chinese White-browed Rosefinch,31.8789,96.5509
9849,Chinese White-browed Rosefinch,31.8789,96.5509
9850,Chinese White-browed Rosefinch,31.8789,96.5509
9851,Chinese White-browed Rosefinch,31.8789,96.5509
9852,Chinese White-browed Rosefinch,36.9162,98.9309
9853,Chinese White-browed Rosefinch,36.8157,102.4842
9854,Chinese White-browed Rosefinch,36.8157,102.4842
9855,Chinese White-browed Rosefinch,36.8594,101.9744
9856,Chinese White-browed Rosefinch,31.7081,102.3137
9857,Chinese White-browed Rosefinch,33.0448,103.7231
9858,Chinese White-browed Rosefinch,31.7081,102.3137
9859,Chinese White-browed Rosefinch,33.0387,103.9226
10203,Black-faced Bunting,25.9128,119.1476
10204,Black-faced Bunting,31.1381,121.6795
10205,Black-faced Bunting,31.5046,110.3499
10206,Black-faced Bunting,30.9321,121.9713
10207,Black-faced Bunting,31.1741,121.4214
10208,Black-faced Bunting,31.1741,121.4214
10209,Black-faced Bunting,31.1741,121.4214
10210,Black-faced Bunting,30.9433,121.9669
10211,Black-faced Bunting,31.1741,121.4214
10212,Black-faced Bunting,31.1741,121.4214
10213,Black-faced Bunting,31.1741,121.4214
10214,Black-faced Bunting,31.1741,121.4214
10215,Black-faced Bunting,40.0186,116.3884
10216,Black-faced Bunting,36.2896,100.627
10217,Black-faced Bunting,47.1386,128.8504
10218,Black-faced Bunting,47.1398,128.9156
10219,Black-faced Bunting,47.7356,133.6995
10220,Black-faced Bunting,47.7356,133.6995
10221,Black-faced Bunting,47.7356,133.6995
10222,Black-faced Bunting,33.595,107.54
10223,Black-faced Bunting,47.7356,133.6995
